year,simulation_step,scenario,scenario_label,calibration_mode,domain,domain_label,goal_clarity,route_domain_applicability,licensed_ordering_available,route,route_label,foundation_level,generation_strength,prediction_strength,evaluator_independence,evaluator_reliability,evaluator_grounding,evaluator_strength,belief_update_strength,calibration_quality,evidential_support,raw_claim_strength,evidence_licensed_claim,final_claim_strength,raw_claim_level,licensed_claim_level,final_claim_level,claim_gap,overclaim_gap,claim_calibration_accuracy,evidence_bottleneck_index,truth_probability,license_rate,true_licensed_claims,overclaim_rate,false_discovery_burden,raw_licensed_discovery_utility,licensed_discovery_utility,cost,cost_normalized_utility,mc_std_licensed_discovery_utility,mc_sem_licensed_discovery_utility
2026,1,base_model_scaling,Base model-only scaling,imperfect,materials,Materials,0.7200000000000001,0.5600000000000003,1.0,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.46,0.9251063905411576,0.6386260515098022,0.4393967436388938,0.5134425476964453,0.5309256172009292,0.4928813241072969,0.6759457588928756,0.4836136440894562,0.664410814070072,0.9893528773165083,0.8194443566488515,0.9170498141479083,6,4,5,0.16990852066765688,1,0.42558000679872143,0.5071186758927031,0.4471224386127499,0.4658674525316081,0.1265369828651015,0.1752336048755997,0.060709083505676914,0.0014552864626851878,0.0008149604191037053,0.42999999999999994,0.0018952567886132677,0.0015987947543783482,0.00014131482656830132
2026,1,base_model_scaling,Base model-only scaling,imperfect,materials,Materials,0.7200000000000001,0.3399999999999999,1.0,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.46,0.8035929821291447,0.6836473189667287,0.8139339461840747,0.8074716668248029,0.7614246587208711,0.7938980294626834,0.9120677635355221,0.8437178287948617,0.8291869025585425,0.9137729175601725,0.9137729175601725,0.9137729175601725,5,5,5,0.0,0,1.0,0.2061019705373166,0.6848564142963958,0.6884952662450508,0.17205699507383887,0.023684084200456413,0.001930963594105061,0.13350485286115163,0.04539164997279156,0.29999999999999993,0.1513054999093052,0.0005202689152989654,4.5985709756058485e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,materials,Materials,0.7200000000000001,0.92,1.0,self_driving_laboratory,Self-driving laboratory,0.46,0.7213069778052019,0.6872110066639965,0.7268192412470091,0.7521709405999226,0.7364909734665075,0.7383852347640685,0.9454062281716882,0.769524516820628,0.769906002766686,0.8855931417233196,0.8855931417233196,0.8855931417233196,5,5,5,0.0,0,1.0,0.2616147652359315,0.6023560443669378,0.6549060529560219,0.07485301402137823,0.03239239890785742,0.0020727344847907276,0.04892303034509903,0.04500918791749111,0.92,0.048923030345099025,0.0010175671357187065,8.994107774740866e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,materials,Materials,0.7200000000000001,0.8599999999999999,1.0,hybrid_calibrated_loop,Hybrid-Cal loop,0.46,0.7949764651583185,0.7364606401297629,0.6961821488213449,0.72398770832187,0.7014208432347493,0.7070628117749275,0.8616475374129913,0.8959330382618127,0.7898388832232299,0.870834887072298,0.870834887072298,0.870834887072298,5,5,5,0.0,0,1.0,0.29293718822507253,0.6174217319672634,0.6742540458018339,0.16232337787192946,0.022678881077739035,0.002817572686116116,0.12520761532370267,0.10767854917838429,0.58,0.18565267099721428,0.0012561834125736728,0.00011103197618061283
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.6199999999999999,1.0,specialized_foundation_model,Specialized foundation model,0.46,0.5842277776940584,0.9092038565412737,0.6267905417560943,0.6618094176777791,0.643615039941405,0.6438682072966868,0.5940641848756023,0.6992898814549316,0.7245022695406347,0.8623725449064489,0.8623725449064489,0.8623725449064489,5,5,5,0.0,0,1.0,0.356131792703313,0.5630171523877402,0.6431179407299994,0.12432357057165666,0.03860367710242796,0.005454570435877959,0.07981628378484115,0.04948609594660151,0.46121600000000024,0.1072948378777005,0.0009425996085949542,8.33148218976597e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.7200000000000001,1.0,llm_research_assistant,Human-led LLM assistant,0.46,0.7881084000454534,0.5665744273784676,0.5049106379707549,0.5566448756513034,0.5764056870037157,0.5451044731258503,0.5522125367751021,0.6011851656965311,0.6311720694225719,0.843321983562582,0.8272914437010874,0.8348377998956836,4,4,4,0.01603053986149446,0,0.5290429458129471,0.4548955268741498,0.4577841069338361,0.5629037739558755,0.12707575460234616,0.12608595620615604,0.029532028069002382,0.033811513261846116,0.0243442895485292,0.31144000000000005,0.07816686857349474,0.0014763229806093088,0.00013048974885129726
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.66,1.0,multi_agent_coscientist,Multi-agent co-scientist,0.46,0.8971878071190812,0.6544349442738773,0.5388512791012029,0.6003568614211336,0.6199696429527715,0.5853049829835488,0.7270365979580258,0.6326776898897605,0.7319267613654835,0.965381723951388,0.9466811761331495,0.9549711772714757,6,5,6,0.018700547818238395,1,0.5567563671029894,0.4146950170164512,0.5390044209622731,0.5791870853539606,0.17347868825251084,0.13363512494399107,0.03214254032090298,0.06585270091470007,0.04346278260370204,0.4154879999999999,0.10460658936889164,0.0013466245583933281,0.00011902591961903277
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.8599999999999999,1.0,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.46,0.9239743830940075,0.6375067652071238,0.465203226748612,0.540607783800163,0.5672819600496942,0.5224844245908504,0.6794981309509021,0.4882364941185108,0.6962972875961249,1.0,0.8806648553603944,0.948727619975791,6,5,5,0.1193351446396056,0,0.4296481148242895,0.4775155754091495,0.4897000595864609,0.5055238966790228,0.1503854741583657,0.1743465455997645,0.05493238305434363,0.01807368043586191,0.015543365174841246,0.3902679999999999,0.039827413917721266,0.002554377282844622,0.00022577718730103748
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.7799999999999999,1.0,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.46,0.8049830816431286,0.6833294543291661,0.8368996758277267,0.8381450490544949,0.799592473330376,0.8246520136727135,0.9157582416407257,0.8483281099008091,0.851211527760273,0.9351396533010967,0.9351396533010967,0.9351396533010967,5,5,5,0.0,0,1.0,0.17534798632728657,0.7149460648510426,0.7343045939338002,0.191567444700319,0.023499875151430653,0.0016092961314096124,0.1408741763090735,0.10988185752107732,0.2974800000000001,0.36937561355747384,0.0012324611995871437,0.00010893520897217203
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.20000000000000004,1.0,self_driving_laboratory,Self-driving laboratory,0.46,0.7212278959050274,0.6866809428130142,0.7502078134580092,0.781207126147481,0.7767980704997475,0.7692415621595727,0.9491089874591486,0.7730613084724913,0.7971927186113157,0.913352281247889,0.913352281247889,0.913352281247889,5,5,5,0.0,0,1.0,0.23075843784042732,0.6416223090633603,0.6986882947977892,0.08506295291404307,0.03252467753824055,0.0017912141703178446,0.05349162628380624,0.010698325256761248,0.5567840000000002,0.01921449836338912,0.00024047959498474156,2.125559404383815e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,machine_learning,Machine learning,0.8200000000000002,0.8200000000000002,1.0,hybrid_calibrated_loop,Hybrid-Cal loop,0.46,0.7957201067516391,0.7364677775622831,0.7210236241816719,0.7518248977138656,0.7392520194153505,0.737228321038691,0.865267398524643,0.8996558890933656,0.8147014329689422,0.895092039755617,0.895092039755617,0.895092039755617,5,5,5,0.0,0,1.0,0.26277167896130915,0.6517222627908782,0.718959359370647,0.18270185373034037,0.02250936990026898,0.002460188325811626,0.13374402193241852,0.10967009798458316,0.45332799999999995,0.24192217993281506,0.0013176713856368149,0.00011646679651990826
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.42,1.0,specialized_foundation_model,Specialized foundation model,0.46,0.5851231285599855,0.9084401419169503,0.6848223055245974,0.7320611350107191,0.7347642241376326,0.7168054053707089,0.602816648644485,0.7058019661497164,0.7745574582665278,0.9079305081540643,0.9079305081540643,0.9079305081540643,5,5,5,0.0,0,1.0,0.28319459462929114,0.6374697489645529,0.7094789593630899,0.15528923120478205,0.03734445396851023,0.0040272647959791776,0.13968845914167452,0.0586691528395033,0.39065599999999995,0.150181112896009,0.0007757888595956939,6.857069542363669e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.5999999999999999,1.0,llm_research_assistant,Human-led LLM assistant,0.46,0.7898602810758906,0.5676344230179399,0.56470914211776,0.6299918902657218,0.6692583119163747,0.619751741897557,0.5611702090277069,0.6076212989702533,0.6914023841983814,0.9000568832964623,0.9000568832964623,0.9000568832964623,5,5,5,0.0,0,1.0,0.380248258102443,0.5443307277886723,0.648886818942491,0.17418097691172893,0.05842325974746265,0.010778569740636972,0.14651669180688032,0.08791001508412817,0.29104,0.30205475221319467,0.001435477607045906,0.0001268794937729498
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.5499999999999999,1.0,multi_agent_coscientist,Multi-agent co-scientist,0.46,0.896986095854662,0.6532711712202545,0.5980971318747106,0.671903883693958,0.7095877190883502,0.6581591713222628,0.7357791005586715,0.6426717139703068,0.7877699820347881,1.0,1.0,1.0,6,6,6,0.0,0,1.0,0.3418408286777373,0.6209403635331117,0.6688137882116756,0.23077615478842822,0.05942440503025932,0.01116629247871958,0.2028872126236425,0.11158796694300338,0.369408,0.3020724157110929,0.0016556788683320942,0.00014634271940811158
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.6999999999999998,1.0,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.46,0.9240536536767507,0.6383369558887606,0.5214852876239269,0.6133225130827946,0.6593602892092063,0.5951889269290397,0.6882226712314847,0.4947063074476631,0.7580428533406794,1.0,0.9975290982249578,0.998920897695202,6,6,6,0.0024709017750421435,0,0.6696693015339836,0.4048110730709603,0.5781433782365644,0.5924682461650064,0.20811166733141612,0.12517375437228145,0.03141770511507855,0.14252344516992038,0.09976641161894426,0.3618880000000001,0.2756831163756307,0.023786569699756222,0.0021024555919830104
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.9600000000000004,1.0,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.46,0.805426110106287,0.682898783133676,0.8953645376024306,0.9095038557025177,0.8911097455603845,0.8985945978338434,0.9246313517400613,0.8551777496595809,0.8937105312892891,0.9744960687044251,0.9744960687044251,0.9744960687044251,6,6,6,0.0,0,1.0,0.10140540216615655,0.7778255119286657,0.8067406394067844,0.2289756595011233,0.022619950476238097,0.0008741581922280132,0.2214409298574793,0.21258329266318013,0.29568,0.7189640579788289,0.00209713126770818,0.00018536196755434937
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.05000000000000001,1.0,self_driving_laboratory,Self-driving laboratory,0.46,0.7213429215871914,0.6860374038067195,0.8070785882439129,0.8547810635109101,0.8645379158906898,0.8417280927382583,0.957807371128591,0.7794703929559941,0.8494476803484512,0.9624578384711773,0.9624578384711773,0.9624578384711773,6,6,6,0.0,0,1.0,0.15827190726174165,0.7217341831576984,0.7682890625140086,0.10521512852933848,0.03164284427436336,0.001140717222991489,0.09322010892653104,0.004661005446326552,0.29734399999999994,0.015675464937333697,6.138848288758165e-05,5.4260265670704136e-06
2026,1,base_model_scaling,Base model-only scaling,imperfect,mathematics_algorithms,Mathematics and algorithms,0.9499999999999997,0.8200000000000002,1.0,hybrid_calibrated_loop,Hybrid-Cal loop,0.46,0.795482037943727,0.7362730801785822,0.777015853850664,0.8249967409901301,0.8322196920113052,0.8110046681850045,0.8741205601822005,0.9078861648513179,0.8630219265961707,0.9400283047333448,0.9400283047333448,0.9400283047333448,5,5,5,0.0,0,1.0,0.18899533181499556,0.7239932848877993,0.7906985118588248,0.22321391151551534,0.02156178587840877,0.0016333843502720794,0.21557023196515993,0.17676759021143112,0.3628479999999999,0.4871670512485425,0.001672772351093152,0.00014785358410491652
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.7400000000000001,1.0,specialized_foundation_model,Specialized foundation model,0.46,0.5845309331649422,0.9089271441454803,0.5986243053787561,0.6237003527157707,0.5978377413774332,0.6065624973136345,0.5895874996776361,0.6956912303507767,0.6912969107816473,0.831063010673085,0.831063010673085,0.831063010673085,4,4,4,0.0,0,1.0,0.39343750268636535,0.5191363669751228,0.5814464673211803,0.10364209821171315,0.03913450796960252,0.0062635745343441705,0.06469808824032908,0.04787658529784351,0.602336,0.07948484782221804,0.0011233505241414988,9.929109665873953e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.6199999999999999,1.0,llm_research_assistant,Human-led LLM assistant,0.46,0.7890749688277426,0.5655465515479412,0.47793427988463943,0.5204451855283823,0.5309592696584967,0.5092107743805425,0.5479052929256651,0.5964649223410166,0.5920792123133677,0.8038285525875868,0.7528305023041791,0.7770541481517411,4,4,4,0.050998050283407564,0,0.5248891316600945,0.4907892256194576,0.407968554055706,0.5082912769316538,0.10226045856048566,0.11506855297732582,0.030180186942499816,0.019902355197169347,0.012339460222244995,0.35224000000000005,0.03503139967705256,0.0011084459010033613,9.797370164723866e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.7200000000000001,1.0,multi_agent_coscientist,Multi-agent co-scientist,0.46,0.8976352656788826,0.6538402346230445,0.5099113406574389,0.5638467638241552,0.57409351737425,0.5484988364202805,0.7226198603704337,0.6308979672994706,0.6935611746149148,0.9277526936250434,0.8734930749835211,0.8976310633127638,5,5,5,0.054259618641522185,0,0.5551902112235341,0.4515011635797195,0.48883877833225275,0.5237928438162649,0.14228598840813125,0.12249729714354485,0.03323246333975991,0.047415577681029095,0.034139215930340944,0.5076479999999998,0.06724977923746564,0.0015169910971069367,0.0001340843364704919
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.5,1.0,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.46,0.9229213506341168,0.6378948887262346,0.4354896070688424,0.5059976352798721,0.5240767167585387,0.48690558763573444,0.6752286705162881,0.4834693271368511,0.6554603846781007,0.9813782022139703,0.8032670935185474,0.9056020928687405,6,4,5,0.17811110869542293,1,0.42545300788042895,0.5130944123642656,0.43786948934963815,0.44948301376774963,0.11955933144523163,0.17352362206753874,0.061148930452251,-0.007582139586359834,-0.003791069793179917,0.4470280000000002,-0.008480609253066738,0.001428746285861115,0.00012628452341593597
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.25,1.0,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.46,0.8048917606680411,0.682870834684479,0.8088242317291432,0.8023504547542781,0.7543489383920678,0.7880935438307152,0.911371225259686,0.8443865899215528,0.8225906729464343,0.9069099442019852,0.9069099442019852,0.9069099442019852,5,5,5,0.0,0,1.0,0.21190645616928472,0.6775925659301585,0.6657559725889028,0.164610081537295,0.023609395951554247,0.0019837762483013543,0.12234252591829248,0.03058563147957312,0.3010799999999999,0.10158639391382066,0.00037066558693137525,3.276251875895839e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.9399999999999996,1.0,self_driving_laboratory,Self-driving laboratory,0.46,0.7236424625019133,0.6873470291228843,0.7205719204537596,0.7460290057589265,0.7298052073905461,0.7320251203225239,0.9446430144387028,0.7684502889540874,0.7627871949014742,0.8785558439520982,0.8785558439520982,0.8785558439520982,5,5,5,0.0,0,1.0,0.2679748796774761,0.5937633073414993,0.6326806496893984,0.07128125611991906,0.0324152217341747,0.0021340863094980074,0.043754749656883675,0.041129464677470653,1.075664,0.03823634952686959,0.0010246040686787362,9.056306062425767e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,chemistry,Chemistry,0.66,0.84,1.0,hybrid_calibrated_loop,Hybrid-Cal loop,0.46,0.7964518393700175,0.7367675854320218,0.6915720915406591,0.7179865747301026,0.6946497621592924,0.7012625265469965,0.8609515031856395,0.8968770318782713,0.7831579730325224,0.864923613524418,0.864923613524418,0.864923613524418,5,5,5,0.0,0,1.0,0.2987374734530035,0.6097743544387662,0.6519234646206868,0.15500348674733883,0.02289437933773078,0.002910987041917534,0.11430413141463067,0.09601547038828975,0.6342879999999999,0.15137519610695738,0.001206257169227261,0.00010661907802693562
2026,1,base_model_scaling,Base model-only scaling,imperfect,open_ended_problem_formulation,Open-ended problem formulation,0.25,0.4500000000000001,0.0,specialized_foundation_model,Specialized foundation model,0.46,0.5861199083747584,0.9087138834156023,0.5265054657650028,0.5351959632740962,0.4844233166104351,0.5148288056746994,0.578579456680964,0.6863269063870528,0.6311494007116392,0.7735758838808675,0.7732559998832416,0.7733826327361855,4,4,4,0.0003198839976259957,0,0.9784969802033909,0.48517119432530054,0.4496878894104729,0.4325760362946986,0.06679178224975758,0.042224020932160614,0.008441729988338758,-0.008254603008288333,-0.0037145713537297493,0.5082560000000002,-0.007308465327964154,0.002544229655065674,0.0002248802552491061
2026,1,base_model_scaling,Base model-only scaling,imperfect,open_ended_problem_formulation,Open-ended problem formulation,0.25,0.7200000000000001,0.0,llm_research_assistant,Human-led LLM assistant,0.46,0.7891254490070542,0.5659097588502768,0.40698364397384174,0.4315786840687589,0.4174200115629108,0.4184711354565359,0.5370165362547843,0.5867474767327109,0.5294141284939953,0.7459816944331027,0.6300508531822062,0.686126953788027,4,3,3,0.1159308412508965,0,0.5163377795247857,0.5815288645434641,0.3412845165864422,0.3758842579334922,0.06326228993687125,0.09845631263641431,0.03110636840581931,-0.04436320067575552,-0.031941504486543974,0.3250399999999999,-0.09826945756381977,0.0011772835047102696,0.00010405814369496204
2026,1,base_model_scaling,Base model-only scaling,imperfect,open_ended_problem_formulation,Open-ended problem formulation,0.25,0.66,0.0,multi_agent_coscientist,Multi-agent co-scientist,0.46,0.8973074519388502,0.6533669728867862,0.43835241593930907,0.47445667587887486,0.45919403722234164,0.45702124507465997,0.7116425494089592,0.6210396970401353,0.6312633606109395,0.8713233518678406,0.7515474493157961,0.8058635263159453,5,4,4,0.11977590255204458,0,0.546514933395319,0.54297875492534,0.42033892463657185,0.3880449570225001,0.09063945010251465,0.10589911079641379,0.035064059622294155,-0.04430668629846926,-0.029242412956989712,0.44620800000000016,-0.06553538474655253,0.0009477259519787361,8.376793091883007e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,open_ended_problem_formulation,Open-ended problem formulation,0.25,0.58,0.0,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.46,0.9241449072960451,0.6391879792949184,0.3628331069736945,0.41573283712145886,0.40876100462890863,0.39500074353138315,0.664200089223766,0.47451189670401894,0.5916046780994244,0.9226146720329921,0.6777148012271363,0.8203530267183022,5,3,4,0.24489987080585582,1,0.4175704690995367,0.604999256468617,0.3697222493602125,0.32791562665765894,0.0736498661726724,0.15998100821384426,0.06773456042021006,-0.08842648667811992,-0.05128736227330956,0.4091880000000001,-0.12533936057095896,0.001297080331706514,0.00011464678728667155
2026,1,base_model_scaling,Base model-only scaling,imperfect,open_ended_problem_formulation,Open-ended problem formulation,0.25,0.3499999999999999,0.0,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.46,0.8046076407320835,0.6837157761546968,0.736279471873311,0.7101571427194953,0.6395880894818573,0.6940868052959537,0.9000904166355145,0.8344395187667137,0.7641136561479214,0.8544643349896168,0.8544643349896168,0.8544643349896168,5,5,5,0.0,0,1.0,0.3059131947040464,0.6083691899542392,0.49827643165610885,0.11061379101812707,0.02529819007567475,0.0030906246378995497,0.010040189744280658,0.0035140664104982297,0.29868,0.011765322118984296,0.00033890056957285725,2.9954861361618836e-05
2026,1,base_model_scaling,Base model-only scaling,imperfect,open_ended_problem_formulation,Open-ended problem formulation,0.25,0.29999999999999993,0.0,self_driving_laboratory,Self-driving laboratory,0.46,0.7215839061943368,0.6880116663963081,0.6503570258391709,0.6552974051757845,0.616563591238231,0.6404670794994136,0.9336560495399295,0.7598415645301114,0.7014683972936026,0.8209104710678146,0.8209104710678146,0.8209104710678146,4,4,4,0.0,0,1.0,0.35953292050058644,0.5223973902689517,0.4732981970110444,0.04691504440057594,0.03344378065677933,0.002992458230047683,-0.0054155270940934,-0.00162465812822802,0.7297440000000001,-0.0022263398235929585,0.00023643842144923025,2.0898401392474192e-05
